id,title,categoryId,playlistId,duration,views,uploadedDate
v8VSDg_WQlA,"Nonsquare matrices as transformations between dimensions | Essence of linear algebra, chapter 8",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT4M27S,664688,2016-08-16T21:59:23Z
LyGKycYT2v0,"Dot products and duality | Essence of linear algebra, chapter 9",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT14M12S,964118,2016-08-24T19:20:58Z
eu6i7WJeinw,"Cross products | Essence of linear algebra, Chapter 10",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT8M53S,694623,2016-09-01T03:54:15Z
BaM7OCEm3G0,Cross products in the light of linear transformations | Essence of linear algebra chapter 11,27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT13M10S,502359,2016-09-01T03:54:15Z
jBsC34PxzoM,"Cramer's rule, explained geometrically | Essence of linear algebra, chapter 12",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT12M12S,466973,2019-03-17T04:35:22Z
P2LTAUO1TdA,"Change of basis | Essence of linear algebra, chapter 13",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT12M51S,738323,2016-09-11T17:56:20Z
PFDu9oVAE-g,"Eigenvectors and eigenvalues | Essence of linear algebra, chapter 14",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT17M16S,1657347,2016-09-15T18:22:14Z
TgKwz5Ikpc8,"Abstract vector spaces | Essence of linear algebra, chapter 15",27,PLZHQObOWTQDPD3MizzM2xVFitgF8hE_ab,PT16M46S,603386,2016-09-24T19:29:09Z
WUvTyaaNkzM,"The Essence of Calculus, Chapter 1",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT17M5S,3212185,2017-04-28T15:58:48Z
9vKqVkMQHKk,"The paradox of the derivative | Essence of calculus, chapter 2",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT17M57S,1531212,2017-04-29T16:24:03Z
S0_qX4VJhMQ,"Derivative formulas through geometry | Essence of calculus, chapter 3",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT18M43S,1250291,2017-04-30T15:24:09Z
YG15m2VwSjA,"Visualizing the chain rule and product rule | Essence of calculus, chapter 4",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT16M52S,758517,2017-05-01T15:19:28Z
m2MIpDrF7Es,"What's so special about Euler's number e? | Essence of calculus, chapter 5",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT13M50S,1515143,2017-05-02T15:09:46Z
qb40J4N1fa4,"Implicit differentiation, what's going on here? | Essence of calculus, chapter 6",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT15M34S,828654,2017-05-03T15:38:43Z
kfF40MiS7zA,"Limits, L'Hopital's rule, and epsilon delta definitions | Essence of calculus, chapter 7",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT18M27S,748803,2017-05-04T15:05:18Z
rfG8ce4nNh0,"Integration and the fundamental theorem of calculus | Essence of calculus, chapter 8",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT20M46S,771801,2017-05-05T15:05:21Z
FnJqaIESC2s,"What does area have to do with slope? | Essence of calculus, chapter 9",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT12M39S,607607,2017-05-06T13:53:16Z
BLkz5LGWihw,"Higher order derivatives | Essence of calculus, chapter 10",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT5M39S,342133,2017-05-07T14:05:35Z
3d6DsjIBzJ4,"Taylor series | Essence of calculus, chapter 11",27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT22M20S,1569943,2017-05-07T14:06:12Z
CfW845LNObM,What they won't teach you in calculus,27,PLZHQObOWTQDMsr9K-rj53DwVRMYO3t5Yr,PT16M23S,2357104,2018-05-19T14:09:16Z
aircAruvnKk,"But what is a Neural Network? | Deep learning, chapter 1",27,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PT19M13S,6962228,2017-10-05T15:11:25Z
IHZwWFHWa-w,"Gradient descent, how neural networks learn | Deep learning, chapter 2",27,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PT21M1S,2664276,2017-10-16T16:48:20Z
Ilg3gGewQ5U,"What is backpropagation really doing? | Deep learning, chapter 3",27,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PT13M54S,1798368,2017-11-03T14:03:37Z
tIeHLnjs5U8,"Backpropagation calculus | Deep learning, chapter 4",27,PLZHQObOWTQDNU6R1_67000Dx_ZCJB-3pi,PT10M18S,1093015,2017-11-03T14:08:09Z
p_di4Zn4wz4,"Differential equations, studying the unsolvable | DE1",27,PLZHQObOWTQDNPOjrT6KVlfJuKtYTftqH6,PT27M16S,1379310,2019-03-31T15:15:50Z
ly4S0oi3Yz8,But what is a partial differential equation?  | DE2,27,PLZHQObOWTQDNPOjrT6KVlfJuKtYTftqH6,PT17M39S,880498,2019-04-21T16:53:21Z
ToIXSwZ1pJU,Solving the heat equation | DE3,27,PLZHQObOWTQDNPOjrT6KVlfJuKtYTftqH6,PT14M13S,479244,2019-06-16T16:31:00Z
r6sGWTCMz2k,But what is a Fourier series? From heat flow to circle drawings | DE4,27,PLZHQObOWTQDNPOjrT6KVlfJuKtYTftqH6,PT24M47S,2820245,2019-06-30T14:50:20Z
v0YEaeIClKY,Understanding e to the i pi in 3.14 minutes | DE5,27,PLZHQObOWTQDNPOjrT6KVlfJuKtYTftqH6,PT4M8S,848544,2019-07-07T14:08:18Z
s9xSfIw83tk,"Algorithms for Big Data (COMPSCI 229r), Lecture 1",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H26M5S,112638,2016-07-12T15:03:25Z
fvZ_6pvP4jc,"Algorithms for Big Data (COMPSCI 229r), Lecture 2",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M57S,9058,2016-07-12T15:03:56Z
l-0WSRNQ2ag,"Algorithms for Big Data (COMPSCI 229r), Lecture 3",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H22M13S,5231,2016-07-12T15:09:04Z
vpSJYYhbeQg,"Algorithms for Big Data (COMPSCI 229r), Lecture 4",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H21M3S,2883,2016-07-12T15:10:35Z
VGrM8fbo3tM,"Algorithms for Big Data (COMPSCI 229r), Lecture 5",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M3S,2404,2016-07-12T15:11:05Z
t4y5uAe5nb4,"Algorithms for Big Data (COMPSCI 229r), Lecture 6",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H25M47S,2551,2016-07-12T15:16:52Z
JgWWK-8DCes,"Algorithms for Big Data (COMPSCI 229r), Lecture 7",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H19M26S,1907,2016-07-12T15:35:11Z
aa2l9vTuFZo,"Algorithms for Big Data (COMPSCI 229r), Lecture 8",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H22M2S,1493,2016-07-12T15:36:30Z
dtEvIva4N2s,"Algorithms for Big Data (COMPSCI 229r), Lecture 9",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M12S,1477,2016-07-12T15:37:13Z
c8bIaCevKo8,"Algorithms for Big Data (COMPSCI 229r), Lecture 10",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H18M47S,1356,2016-07-12T15:38:42Z
5RMNXQurh60,"Algorithms for Big Data (COMPSCI 229r), Lecture 11",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H19M20S,1286,2016-07-12T15:39:11Z
#NAME?,"Algorithms for Big Data (COMPSCI 229r), Lecture 12",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H30M6S,1441,2016-07-12T15:39:36Z
sIwmtGpNjl4,"Algorithms for Big Data (COMPSCI 229r), Lecture 13",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H21M48S,1171,2016-07-12T15:40:03Z
F46U5IG5lN8,"Algorithms for Big Data (COMPSCI 229r), Lecture 14",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H21M38S,1571,2016-07-12T15:40:30Z
smKQB7uG7eI,"Algorithms for Big Data (COMPSCI 229r), Lecture 15",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M56S,1319,2016-07-12T15:43:03Z
T9NNL6Dotnc,"Algorithms for Big Data (COMPSCI 229r), Lecture 16",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M2S,1128,2016-07-12T15:43:38Z
8XA1uEFtR3s,"Algorithms for Big Data (COMPSCI 229r), Lecture 17",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H17M47S,1343,2016-07-12T15:44:02Z
aubLouNXyA0,"Algorithms for Big Data (COMPSCI 229r), Lecture 18",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H23M14S,1063,2016-07-12T15:45:55Z
k9XG5Mv7t_g,"Algorithms for Big Data (COMPSCI 229r), Lecture 19",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H19M47S,1332,2016-07-12T15:46:52Z
szbGlaysOd8,"Algorithms for Big Data (COMPSCI 229r), Lecture 20",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H19M58S,1335,2016-07-12T15:47:40Z
waXjwYGsHYk,"Algorithms for Big Data (COMPSCI 229r), Lecture 21",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H24M59S,1903,2016-07-12T16:04:37Z
TNhV5Z0DlXI,"Algorithms for Big Data (COMPSCI 229r), Lecture 22",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H25M6S,1392,2016-07-12T16:05:04Z
N0BQe1WpBYo,"Algorithms for Big Data (COMPSCI 229r), Lecture 23",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H22M52S,1720,2016-07-12T16:05:53Z
7dC_J0wL0L0,"Algorithms for Big Data (COMPSCI 229r), Lecture 24",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H24M48S,1787,2016-07-12T16:06:30Z
CwSbDshioQY,"Algorithms for Big Data (COMPSCI 229r), Lecture 25",27,PL2SOU6wwxB0v1kQTpqpuu5kEJo2i-iUyf,PT1H21M17S,5420,2016-07-12T16:07:02Z
uOTy_0gXf7I,GCP Fundamentals - Google Cloud Platform Fundamentals: Core Infrastructure #1,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT48S,6056,2019-01-28T17:55:04Z
7dTsB5yvmf4,What is Cloud Computing? - Google Cloud Platform Fundamentals: Core Infrastructure #2,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M21S,5489,2019-01-28T17:55:10Z
Djbavkylm3c,Google Cloud: How did we get here? - Google Cloud Platform Fundamentals: Core Infrastructure #3,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M46S,2248,2019-01-28T17:55:17Z
KNEM-FeN0TE,Every Company is a Data Company - Google Cloud Platform Fundamentals: Core Infrastructure #4,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT27S,1707,2019-01-28T17:55:24Z
hJErWKBNyP8,GCP Computing Architectures - Google Cloud Platform Fundamentals: Core Infrastructure #5,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M24S,1989,2019-01-28T17:55:30Z
kDwPrFH0VMo,The Google Network - Google Cloud Platform Fundamentals: Core Infrastructure #6,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT45S,1686,2019-01-28T17:55:36Z
ieQ6l29Qqe4,GCP regions and zones - Google Cloud Platform Fundamentals: Core Infrastructure #7,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT2M,2895,2019-01-28T17:55:44Z
I9ibVqrt2Gw,Environmental responsibility - Google Cloud Platform Fundamentals: Core Infrastructure #8,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M15S,1202,2019-01-28T17:55:53Z
0JQy06VIeBQ,Pricing innovations - Google Cloud Platform Fundamentals: Core Infrastructure #9,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M39S,1190,2019-01-28T17:56:00Z
x-qBEu5UzsE,Open APIs - Google Cloud Platform Fundamentals: Core Infrastructure #10,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M23S,1298,2019-01-28T17:56:07Z
r-cRoU6CGMU,Why choose Google Cloud Platform - Google Cloud Platform Fundamentals: Core Infrastructure #11,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT1M5S,1289,2019-01-28T17:56:15Z
2FbnsTf_Pbk,Multi-layered security approach - Google Cloud Platform Fundamentals: Core Infrastructure #12,27,PLVext98k2evjIFqVggHfvecnFu4tTJK_o,PT3M49S,1400,2019-01-28T17:56:21Z
5L7grw0y1O4,R Programming - Introduction to R by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT1M21S,2907,2018-12-03T21:41:38Z
k8NJFLMZiRs,R Programming - Overview and History of R by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT16M8S,1561,2018-12-03T21:41:48Z
Qbr4Vnsi2xY,R Programming - Getting Help with R by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT13M54S,804,2018-12-03T21:41:56Z
6zivQNswb_4,R Programming - R Console Input and Evaluation by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M47S,709,2018-12-03T21:42:05Z
-27i7PfGexo,R Programming - R Data Types: Objects and Attributes by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M44S,885,2018-12-03T21:42:17Z
p01ckVx-678,R Programming - R Data Types: Vectors and Lists by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT6M28S,430,2018-12-03T21:42:29Z
PRRvGwOdh38,R Programming - R Data Types: Matrices by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT3M25S,290,2018-12-03T21:42:38Z
DWgsyr1CIVU,R Programming - R Data Types: Factors by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M32S,298,2018-12-03T21:42:49Z
L8or88UEnfg,R Programming - R Data Types: Missing Values by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT2M11S,242,2018-12-03T21:42:57Z
fCIF_gTrTxE,R Programming - R Data Types: Data Frames by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT2M45S,256,2018-12-03T21:43:05Z
U0GzB7xlL10,R Programming - R Data Types: Names Attribute by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT1M50S,240,2018-11-30T23:04:11Z
_xMn6yXGhGk,R Programming - R Data Types Summary by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT44S,223,2018-12-03T21:43:27Z
aoecXogUcvw,R Programming - Reading Tabular Data by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT5M52S,232,2018-12-03T21:43:35Z
ZOClFOooKoA,R Programming - Reading Large Tables by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT7M9S,210,2018-12-03T21:43:42Z
qIespZ_xsPI,R Programming - Textual Data Formats by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M59S,199,2018-12-03T21:43:50Z
ICGvr_V1WxA,R Programming - Connections: Interfaces to the Outside World by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M36S,187,2018-12-03T21:43:58Z
Plcy3qM8wEE,R Programming - Subsetting R Objects: Basics by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M14S,216,2018-12-03T21:44:06Z
7j6C1w9x9hw,R Programming - Subsetting R Objects: Lists by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M46S,192,2018-12-03T21:44:15Z
83NSymr6pPw,R Programming - Subsetting R Objects: Matrices by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT2M51S,162,2018-12-03T21:44:23Z
Kb4lXR6Z-Hc,R Programming - Subsetting R Objects: Partial Matching by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT1M43S,192,2018-12-03T21:44:34Z
PYpIVFS6xwU,R Programming - Subsetting R Objects: Removing Missing Values by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT4M,182,2018-12-03T21:44:43Z
tTUBLwjwriU,R Programming - Vectorized Operations by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT3M47S,291,2018-12-03T21:45:01Z
o0Ia0QqdyPA,R Programming - Introduction to Swirl by Johns Hopkins University,27,PLVext98k2evi8mDNRo4MwIgVgSmwM3cS8,PT1M8S,1346,2018-12-03T21:45:30Z
-1ZFVwMXSXY,The Enigma encryption machine | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT10M1S,197345,2014-04-28T20:36:11Z
1mjyq51ppT8,Random primality test (warm up) | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT5M6S,15456,2014-04-29T22:48:20Z
7jzCJJIc59E,The prime number theorem | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT6M46S,113224,2014-04-29T22:38:12Z
8CluknrLeys,The fundamental theorem of arithmetic | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT3M52S,421095,2012-03-28T00:33:30Z
9YRw0Yk7N8c,Time space tradeoff | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT6M53S,18413,2014-04-29T22:39:42Z
A9Km337z15k,What should we learn next? | Journey into cryptography | Computer Science | Khan Academy,26,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT5M17S,73729,2012-08-08T20:12:06Z
BgFJD7oCmDE,Polyalphabetic cipher | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT2M27S,442403,2012-04-11T17:07:52Z
EPXilYOa71c,RSA encryption: Step 1 | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT3M55S,143057,2014-04-28T20:48:14Z
FlIG3TvQCBQ,The one-time pad | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT2M56S,439611,2012-04-11T17:12:02Z
GtOt7EBNEwQ,Pseudorandom number generators | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT6M41S,182501,2014-04-28T20:36:11Z
HIu1S2Wsso8,Primality test challenge | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT1M5S,23979,2014-04-29T22:29:46Z
IY8BXNFgnyI,RSA encryption: Step 2 | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT2M25S,106682,2014-04-28T20:48:14Z
Kf9KjCKmDcU,What is cryptography? | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT1M31S,806345,2012-03-28T00:28:59Z
M-0qt6tdHzk,Diffie-hellman key exchange | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT2M19S,238473,2014-04-28T20:48:14Z
MsqqpO9R5Hc,Public key cryptography: What is it? | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT4M32S,133599,2014-04-28T20:48:13Z
OoQ16YCYksw,Fermat's little theorem | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT6M6S,86508,2014-04-29T22:48:20Z
SL7J8hPKEWY,The discrete logarithm problem | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT1M56S,144101,2014-04-28T20:48:14Z
UjIPMJd6Xks,RSA encryption: Step 4 | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT4M58S,98956,2014-04-28T20:48:13Z
WGMn16TDTjE,Randomized algorithms (intro) | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT9M23S,38689,2014-04-30T22:05:23Z
XspzfNSSqyk,Primality test with sieve | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT5M22S,15708,2014-04-29T22:34:43Z
Zxm4Xxvzohk,Conditional probability explained visually (Bayes' Theorem),27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT5M6S,440807,2013-01-24T07:34:15Z
cJvoi0LuutQ,RSA encryption: Step 3 | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT2M58S,95598,2014-04-28T20:48:14Z
h6YWCuuJVj4,What is computer memory? | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT5M24S,34975,2014-04-29T22:32:06Z
kFkUSizmR3k,Summary (what's next?) | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT7M4S,11285,2014-04-29T22:38:45Z
klcIklsWzrY,Sieve of Eratosthenes | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT4M12S,60617,2014-04-29T22:32:06Z
oYUzKAfrx0w,Algorithmic efficiency | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT8M42S,27352,2014-04-29T22:32:06Z
qa_hksAzpSg,Euler's totient function | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT2M18S,142558,2014-04-28T20:48:14Z
sMOZf4GN3oc,The Caesar cipher | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT2M36S,627721,2012-03-28T00:39:26Z
vKRMWewGE9A,Perfect secrecy | Journey into cryptography | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT4M12S,135152,2014-04-28T20:36:11Z
vVXbgbMp0oY,Frequency stability property short film | Computer Science | Khan Academy,27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT2M9S,403595,2012-02-02T21:56:43Z
xMj3jzFDZ38,Fermat primality test (Prime Adventure Part 10),27,PLSQl0a2vh4HA50QhFIirlEZRXG4yjcoGM,PT7M8S,45984,2013-05-21T04:09:30Z
F0WoVEr0-44,Computational Thinking & Scratch - Intro to Computer Science - Harvard's CS50 (2018),27,PLWKjhJtqVAbmGw5fN5BQlwuug-8bDmabi,PT1H10M35S,185807,2019-01-22T19:29:20Z
ix5jPkxsr7M,C Programming Language - Intro to Computer Science - Harvard's CS50 (2018),27,PLWKjhJtqVAbmGw5fN5BQlwuug-8bDmabi,PT2H13M17S,168435,2019-01-23T19:27:22Z
ba7e4mksR5I,Arrays and Sorting Algorithms - Intro to Computer Science - Harvard's CS50 (2018),27,PLWKjhJtqVAbmGw5fN5BQlwuug-8bDmabi,PT2H7M33S,64925,2019-01-24T17:17:44Z
pejxLkT-wek,Memory - Intro to Computer Science - Harvard's CS50 (2018),27,PLWKjhJtqVAbmGw5fN5BQlwuug-8bDmabi,PT2H8M39S,51709,2019-01-25T16:46:04Z
uTZFGXv798o,Data Structures - Intro to Computer Science - Harvard's CS50 (2018),27,PLWKjhJtqVAbmGw5fN5BQlwuug-8bDmabi,PT2H3M28S,58806,2019-01-26T16:00:05Z
mudOTSUumXg,"HTTP, HTML, CSS - Intro to Computer Science - Harvard's CS50 (2018)",27,PLWKjhJtqVAbmGw5fN5BQlwuug-8bDmabi,PT1H46M19S,64400,2019-01-27T16:00:04Z
hnDU1G9hWqU,Python - Intro to Computer Science - Harvard's CS50 (2018),27,PLWKjhJtqVAbmGw5fN5BQlwuug-8bDmabi,PT1H52M8S,265481,2019-01-28T15:40:42Z
zdgYw-3tzfI,Web Programming with Flask - Intro to Computer Science - Harvard's CS50 (2018),27,PLWKjhJtqVAbmGw5fN5BQlwuug-8bDmabi,PT1H51M46S,84626,2019-01-29T14:05:46Z
TplT4qjz1RQ,SQL - Intro to Computer Science - Harvard's CS50 (2018),27,PLWKjhJtqVAbmGw5fN5BQlwuug-8bDmabi,PT1H52M,63758,2019-01-30T16:19:02Z
jZqYXSmgDuM,Pong (with Lua) - CS50's Intro to Game Development,27,PLWKjhJtqVAbluXJKKbCIb4xd7fcRkpzoz,PT1H37M3S,39630,2019-01-31T16:04:01Z
rBHusPevM5k,Flappy Bird (with Lua) - CS50's Intro to Game Development,27,PLWKjhJtqVAbluXJKKbCIb4xd7fcRkpzoz,PT2H5M24S,19416,2019-02-01T14:25:38Z
pGpn2YMXtdg,Breakout (Lua Tutorial) - CS50's Intro to Game Development,27,PLWKjhJtqVAbluXJKKbCIb4xd7fcRkpzoz,PT1H52M20S,9140,2019-02-02T16:30:46Z
64TbMmCgRv0,Match 3 (Lua Tutorial) - CS50's Intro to Game Development,27,PLWKjhJtqVAbluXJKKbCIb4xd7fcRkpzoz,PT1H54M13S,9033,2019-02-03T16:00:01Z
_cPwFo--1LA,Super Mario Bros Programming Tutorial - CS50's Intro to Game Development,27,PLWKjhJtqVAbluXJKKbCIb4xd7fcRkpzoz,PT1H54M21S,37467,2019-02-04T15:02:00Z
SPAffu3ivIM,Legend of Zelda Coding Tutorial - CS50's Intro to Game Development,27,PLWKjhJtqVAbluXJKKbCIb4xd7fcRkpzoz,PT1H41M59S,17006,2019-02-05T14:25:07Z
9iYjOkRDzBs,Angry Birds Coding Tutorial - CS50's Intro to Game Development,27,PLWKjhJtqVAbluXJKKbCIb4xd7fcRkpzoz,PT1H33M25S,17239,2019-02-06T15:53:03Z
gx_qorHxBpI,Pokémon Coding Tutorial - CS50's Intro to Game Development,27,PLWKjhJtqVAbluXJKKbCIb4xd7fcRkpzoz,PT2H55S,48000,2019-02-07T14:58:04Z
smRX1XItAjU,Unity / C# Tutorial | Helicopter Game 3D - CS50's Intro to Game Development,27,PLWKjhJtqVAbluXJKKbCIb4xd7fcRkpzoz,PT1H56M56S,15656,2019-02-08T15:49:02Z
